t,ke,px,py,pz,pnorm,lx,ly,lz,lnorm
14.29999999999335,0.0011111637163348034,0.013914601289106085,-0.004236320290585194,0.005522086488463727,0.015558148277519732,0.023068728592637998,-0.020785561651172943,-0.05864924186309086,0.0663621833814322
14.399999999993117,0.003146023456616458,0.004323749637347341,0.015661734132140618,-0.006732478186190933,0.01758723939337429,-0.07632453733354733,0.02429199387600627,0.04566380488355303,0.09219934404373596
14.499999999992884,0.0007320389857487787,0.0008395328598143503,0.0011454084281579155,-0.0025455739572998793,0.0029149138344188867,-0.008071093560217563,0.005207475815012511,-0.0023423329396562364,0.009886702140851834
14.59999999999265,0.0006263167947431308,0.005418733964245852,-0.002383967372105884,-0.0014482610341787338,0.006094541675110398,-0.0015904084883926384,0.008172917501142954,-0.02563424649268457,0.026952561527397563
14.699999999992418,0.0006269036327501635,0.003928521824715097,0.0001371904047777479,-0.00036496161166654344,0.003947822426657025,-0.0005456836088667174,0.002130372271561898,-0.00854512873266042,0.008823575333965494
14.799999999992185,0.0006248375810204614,0.002618614044086178,0.003751218319339241,0.0003822837299461115,0.004590742776655342,-0.0005405477602708474,-0.0008823524378718159,0.013663745621213265,0.013702871308852638
14.899999999991952,0.0006238254701920089,0.0021331523729030987,0.0010037830809491595,-0.00032584876712842426,0.0023799363307998433,-0.0011639300344896118,0.0023757889150582043,-0.0044993800236506,0.00521953318710845
14.999999999991719,0.0006200586314498601,0.002108792408356377,0.00011638820115493953,-0.00012870484862732417,0.0021159197936050774,0.0017577111285997356,0.0011463866527706228,-0.006588598911726915,0.006914722437586563
15.099999999991486,0.0006255360307838688,0.004218863697929781,0.0010826660828509842,-0.0011425342128220707,0.004502928066950946,-0.0014813417466115774,0.007805877293795272,-0.00813270825132214,0.011369566271286081
15.199999999991253,0.0006349713945600446,0.004240601175304948,-0.000197043984315849,0.00048411442945425504,0.004272691357980188,0.004466223375904473,0.000789490158860333,-0.01925257751703255,0.019779590162684362
15.29999999999102,0.000627878147074171,0.002065049600969813,-0.006408361518625402,-0.0012709008368246009,0.006851767373817205,0.0024270706957037367,0.006504730322153325,-0.043353269066708736,0.043905673067342096
15.399999999990786,0.0006277792338679783,0.0026035491977196147,0.001672858116983344,6.859081421539893e-05,0.0030954203921758736,0.0021963775190582905,0.0018762957251314476,-0.00913063968883862,0.009576697811968706
15.499999999990553,0.0006210200570124405,0.0008317062052078189,0.0008946921689264134,-2.66286739741238e-05,0.0012218503898583741,0.000442268849550559,0.0012153399194492975,0.005507593380106405,0.005657405562241556
15.59999999999032,0.0006239853514817804,0.0005002915894233041,-0.00026879582700917116,-0.0015532157906322898,0.001653790241637291,-0.006125264954242497,0.005766759466501766,-0.0028973225142689208,0.008897688646825571
15.699999999990087,0.0006294460577249152,0.003724525284600864,-0.0006889203011091339,-0.00035896931445497296,0.0038046759054657627,-0.0016914069372673762,0.003276466189707967,-0.013882945573013178,0.014364270461912845
15.799999999989854,0.0006361846232038833,0.005144856694613548,-0.0009164741282095658,-0.0009184773433986527,0.005305947216673378,-0.00014472169851552724,0.008332362972777238,-0.011651721407237088,0.014325216537002064
15.899999999989621,0.0006345652146186008,0.004575563876621432,-0.0001858514061689133,0.0009060825412494158,0.004668116440897218,0.0030147717753430643,-0.0041403467002662925,-0.010512398945810894,0.011693667143017932
